call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,experiment_condition,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_compliance_risk,rep_policy_skill,rep_burnout_level,rep_calls_handled,rep_dar_running_mean,rep_dov_running_mean,rep_trust_accumulated,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0007965,0,,2025-07-08,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0005504,A0005504,REP00135,Chris Brown,NovaWireless,General Support,Call Center,36,medium,0.5425,593.2,normal,617,0.0,0.0,0.3383,0.5226,37,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,none,True,35,96.24,2,0.276604,0.345755,81.66356,0.501329,0
CALL-0007966,0,,2025-07-18,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0002713,A0002713,REP00106,Jessica Lewis,NovaWireless,General Support,Call Center,32,low,0.678,502.97,high,786,0.0,0.0,0.606,0.3643,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,7,23.89,3,0.235276,0.199985,75.665124,0.959549,0
CALL-0007967,1,CALL-0007966,2025-07-24,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0002713,A0002713,REP00102,Oliver Cooper,NovaWireless,General Support,Call Center,33,low,0.6804,508.69,normal,607,0.0,0.0,0.6163,0.2777,37,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,0.0,none,True,7,23.89,3,0.235276,0.199985,75.665124,0.959549,0
CALL-0007968,0,,2025-07-23,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0007496,A0007496,REP00123,Christian Stewart,NovaWireless,General Support,Call Center,36,low,0.7033,497.81,normal,477,0.0,0.0,0.6612,0.3714,35,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,10.29,bandaid,True,39,57.88,2,0.328848,0.591926,64.711409,0.837094,0
CALL-0007969,1,CALL-0007968,2025-07-16,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0007496,A0007496,REP00028,Gavin Thomas,NovaWireless,General Support,Call Center,23,medium,0.7037,563.42,normal,531,0.0,0.0,0.6626,0.6174,36,1.0,0.0,0.0,False,False,False,False,False,True,False,True,True,True,False,True,16.28,bandaid,True,39,57.88,2,0.328848,0.591926,64.571409,0.837094,0
CALL-0007970,0,,2025-07-08,Network Coverage,,clean,goodhart_burnout_bleed,C0003283,A0003283,REP00071,Aaliyah Patel,NovaWireless,General Support,Call Center,34,low,0.6323,521.66,normal,559,0.0,0.0,0.5116,0.4119,29,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,69.89,2,0.22979,0.22979,74.17564,0.301275,0
CALL-0007971,0,,2025-07-12,Billing Dispute,,clean,goodhart_burnout_bleed,C0004014,A0004014,REP00061,Matthew Shah,NovaWireless,General Support,Call Center,22,medium,0.7021,559.04,normal,584,0.0,0.0,0.6504,0.5121,23,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,40.53,2,0.295027,0.295027,68.779971,0.362751,0
CALL-0007972,0,,2025-07-03,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0007007,A0007007,REP00102,Oliver Cooper,NovaWireless,General Support,Call Center,33,low,0.6804,508.69,normal,361,0.0,0.0,0.6171,0.2772,38,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,45,53.43,3,0.188886,0.236107,72.553236,0.280787,1
CALL-0007973,1,CALL-0007972,2025-07-01,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0007007,A0007007,REP00074,Diana Reed,NovaWireless,General Support,Call Center,42,medium,0.6087,498.74,low,363,0.0,0.0,0.4654,0.5287,31,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,45,53.43,3,0.188886,0.236107,72.473236,0.280787,1
CALL-0007974,0,,2025-07-19,Device Issue,,clean,goodhart_burnout_bleed,C0007408,A0007408,REP00242,Derek Alvarez,NovaWireless,General Support,Call Center,30,medium,0.5707,540.86,high,650,0.0,0.0,0.3866,0.6219,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,27,35.21,2,0.15965,0.15965,76.192901,0.602836,0
CALL-0007975,0,,2025-07-10,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0008136,A0008136,REP00012,Andre Turner,NovaWireless,General Support,Call Center,39,low,0.6685,522.89,normal,606,0.0,0.0,0.5915,0.3865,36,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,14,85.5,1,0.185863,0.157984,79.188888,0.943583,1
CALL-0007976,0,,2025-07-20,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0001858,A0001858,REP00125,David Ramirez,NovaWireless,General Support,Call Center,43,medium,0.6453,470.43,normal,408,0.0,0.0,0.5465,0.5187,38,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,17.78,bandaid,True,6,26.82,2,0.385594,0.694069,50.92179,0.566648,0
CALL-0007977,0,,2025-07-11,Account Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0004248,A0004248,REP00026,Anthony Baker,NovaWireless,General Support,Call Center,37,medium,0.635,529.16,normal,636,0.0,0.0,0.5333,0.5469,46,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,True,True,24.12,service_credit,True,4,89.17,1,0.289938,0.405913,89.748602,0.655212,0
CALL-0007978,1,CALL-0007977,2025-07-22,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0004248,A0004248,REP00114,Angela Thompson,NovaWireless,General Support,Call Center,39,medium,0.6197,549.09,low,669,0.0,0.0,0.4909,0.4611,34,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,21.69,service_credit,True,4,89.17,1,0.289938,0.405913,89.69860200000001,0.655212,0
CALL-0007979,0,,2025-07-09,Promotion Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0001556,A0001556,REP00194,Brianna Ross,NovaWireless,General Support,Call Center,37,low,0.6017,539.64,peak,781,0.0,0.0,0.4566,0.4205,36,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,24.25,service_credit,True,41,77.2,2,0.298209,0.417493,80.234386,0.481868,1
CALL-0007980,0,,2025-07-06,Payment Arrangement,,gamed_metric,goodhart_burnout_bleed,C0005363,A0005363,REP00044,Jeremiah Wilson,NovaWireless,General Support,Call Center,29,low,0.7055,505.83,high,551,0.0,0.0,0.6649,0.3623,34,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,none,True,8,27.71,1,0.236752,0.29594,61.24588,0.670092,0
CALL-0007981,0,,2025-07-10,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0001869,A0001869,REP00111,Mia Murphy,NovaWireless,General Support,Call Center,44,medium,0.6487,516.17,normal,486,0.0,0.0,0.5443,0.4154,28,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,14,52.84,1,0.408271,0.408271,56.067969,0.562884,0
CALL-0007982,0,,2025-07-10,Billing Dispute,,clean,goodhart_burnout_bleed,C0005785,A0005785,REP00085,Kyle Khan,NovaWireless,General Support,Call Center,27,low,0.5678,557.36,high,545,0.0,0.0,0.3881,0.4298,36,1.0,0.0,0.0,False,False,False,True,False,False,True,True,False,False,False,False,0.0,none,True,5,98.27,1,0.350533,0.350533,58.476348,0.964059,0
CALL-0007983,0,,2025-07-09,Billing Dispute,,clean,goodhart_burnout_bleed,C0006861,A0006861,REP00081,Naomi Martinez,NovaWireless,General Support,Call Center,27,high,0.7207,584.4,normal,582,0.0,0.0,0.6933,0.6627,30,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,13.99,courtesy,True,9,102.25,1,0.298819,0.298819,45.578403,0.554787,0
CALL-0007984,0,,2025-07-12,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0005933,A0005933,REP00059,Jason Nguyen,NovaWireless,General Support,Call Center,21,medium,0.5381,561.76,normal,715,0.0,0.0,0.3173,0.4832,28,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,0,58.21,1,0.302272,0.272045,83.137249,0.137034,1
CALL-0007985,0,,2025-07-03,Device Issue,,clean,goodhart_burnout_bleed,C0002358,A0002358,REP00142,Mila Gray,NovaWireless,General Support,Call Center,29,medium,0.5762,605.65,normal,687,0.0,0.0,0.4003,0.5818,32,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,14,49.81,3,0.364485,0.364485,62.794759,0.267297,0
CALL-0007986,0,,2025-07-28,Device Issue,,clean,goodhart_burnout_bleed,C0004068,A0004068,REP00249,Nora Howard,NovaWireless,General Support,Call Center,27,low,0.594,574.39,low,444,0.0,0.0,0.4343,0.4277,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,33,51.82,4,0.343946,0.343946,67.665855,0.398251,1
CALL-0007987,0,,2025-07-10,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0001788,A0001788,REP00035,Isaiah Alvarez,NovaWireless,General Support,Call Center,37,low,0.6717,533.36,normal,461,0.0,0.0,0.6004,0.4622,39,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,27,43.19,1,0.315821,0.394776,54.037914,0.400763,1
CALL-0007988,0,,2025-07-15,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0008915,A0008915,REP00057,Oliver Martinez,NovaWireless,General Support,Call Center,29,low,0.7425,582.25,normal,529,0.0,0.0,0.7389,0.4531,32,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,15.45,bandaid,True,21,32.27,1,0.391551,0.704792,76.222739,0.699678,0
CALL-0007989,0,,2025-07-19,Network Coverage,,clean,goodhart_burnout_bleed,C0005479,A0005479,REP00098,Alexander Davis,NovaWireless,General Support,Call Center,27,medium,0.6826,519.06,normal,624,0.0,0.0,0.6215,0.5378,38,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,25,32.87,3,0.272219,0.272219,82.798063,0.142931,0
CALL-0007990,0,,2025-07-19,Device Issue,,clean,goodhart_burnout_bleed,C0006902,A0006902,REP00064,Eleanor Lewis,NovaWireless,General Support,Call Center,42,low,0.6604,527.83,normal,524,0.0,0.0,0.576,0.4618,37,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,12,63.13,2,0.359989,0.359989,82.161823,0.56691,0
CALL-0007991,0,,2025-07-20,Promotion Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0003537,A0003537,REP00234,Samantha Hill,NovaWireless,General Support,Call Center,36,medium,0.583,515.54,high,632,0.0,0.0,0.4211,0.4193,38,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,24.46,service_credit,True,8,29.68,4,0.323617,0.453064,68.610042,0.226397,0
CALL-0007992,0,,2025-07-24,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0001657,A0001657,REP00145,Michelle Robinson,NovaWireless,General Support,Call Center,38,medium,0.64,510.51,normal,560,0.0,0.0,0.5207,0.3592,22,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,4,20.58,1,0.318324,0.318324,68.091786,0.617324,0
CALL-0007993,0,,2025-07-23,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0002380,A0002380,REP00139,Makayla Cooper,NovaWireless,General Support,Call Center,24,low,0.6544,497.86,normal,487,0.0,0.0,0.5515,0.3409,23,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,27,61.64,1,0.122057,0.122057,64.44918,0.675195,0
CALL-0007994,0,,2025-07-15,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0009577,A0009577,REP00126,Nicholas Walker,NovaWireless,General Support,Call Center,38,low,0.6342,542.82,normal,577,0.0,0.0,0.5155,0.3198,29,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,True,12.77,bandaid,True,8,103.07,4,0.299478,0.53906,66.172662,0.359473,0
CALL-0007995,1,CALL-0007994,2025-07-07,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0009577,A0009577,REP00142,Mila Gray,NovaWireless,General Support,Call Center,29,medium,0.5762,605.65,low,513,0.0,0.0,0.4015,0.5968,33,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,True,True,11.46,bandaid,True,8,103.07,4,0.299478,0.53906,66.032662,0.359473,0
CALL-0007996,0,,2025-07-21,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0003469,A0003469,REP00010,Jace James,NovaWireless,General Support,Call Center,24,medium,0.5432,494.07,normal,409,0.0,0.0,0.3437,0.5638,40,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,1,97.04,3,0.299953,0.374941,97.92,0.424803,0
CALL-0007997,0,,2025-07-07,Account Inquiry,,clean,goodhart_burnout_bleed,C0007209,A0007209,REP00048,Diana Allen,NovaWireless,General Support,Call Center,35,low,0.7146,517.45,normal,567,0.0,0.0,0.6808,0.3314,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,10,92.02,1,0.287285,0.287285,73.995472,0.534641,0
CALL-0007998,1,CALL-0007997,2025-07-06,Network Coverage,,clean,goodhart_burnout_bleed,C0007209,A0007209,REP00166,Elijah Rodriguez,NovaWireless,General Support,Call Center,27,medium,0.5968,524.74,normal,578,0.0,0.0,0.4434,0.5168,33,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,10,92.02,1,0.287285,0.287285,73.995472,0.534641,0
CALL-0007999,0,,2025-07-03,Billing Dispute,,clean,goodhart_burnout_bleed,C0007933,A0007933,REP00230,David Perez,NovaWireless,General Support,Call Center,35,medium,0.6077,554.29,normal,497,0.0,0.0,0.4729,0.543,40,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,11.08,courtesy,True,0,42.07,2,0.290936,0.290936,63.396572,0.551495,0
CALL-0008000,0,,2025-07-13,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0005882,A0005882,REP00087,Elijah Young,NovaWireless,General Support,Call Center,32,medium,0.6246,543.04,normal,551,0.0,0.0,0.4948,0.4726,28,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,5,43.9,4,0.214008,0.214008,98.0,0.483819,0
CALL-0008001,0,,2025-07-07,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0009962,A0009962,REP00008,Mia Morales,NovaWireless,General Support,Call Center,36,high,0.6041,583.97,normal,682,0.0,0.0,0.4668,0.6229,41,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,18.8,bandaid,True,14,51.17,1,0.377886,0.680195,66.169973,0.974637,1
CALL-0008002,1,CALL-0008001,2025-07-16,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0009962,A0009962,REP00019,Katherine Green,NovaWireless,General Support,Call Center,34,high,0.537,533.65,low,401,0.0,0.0,0.3191,0.6963,31,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,12.99,bandaid,True,14,51.17,1,0.377886,0.680195,66.029973,0.974637,1
CALL-0008003,0,,2025-07-26,Device Issue,,clean,goodhart_burnout_bleed,C0006148,A0006148,REP00228,Hayden Castillo,NovaWireless,General Support,Call Center,32,low,0.7091,524.48,normal,437,0.0,0.0,0.6735,0.4669,36,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,2,37.77,2,0.155883,0.155883,55.725664,0.020462,0
CALL-0008004,0,,2025-07-21,Network Coverage,,clean,goodhart_burnout_bleed,C0005566,A0005566,REP00075,Nathan Lopez,NovaWireless,General Support,Call Center,38,medium,0.6132,556.93,normal,489,0.0,0.0,0.4756,0.5748,32,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,9,64.27,3,0.182846,0.182846,66.377135,0.712682,0
CALL-0008005,0,,2025-07-27,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005212,A0005212,REP00062,Tristan Brown,NovaWireless,General Support,Call Center,25,low,0.7008,487.39,low,342,0.0,0.0,0.6484,0.3476,24,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,19.54,bandaid,True,2,113.32,5,0.171023,0.307841,70.185135,0.5182,1
CALL-0008006,0,,2025-07-13,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0000137,A0000137,REP00180,David Kelly,NovaWireless,General Support,Call Center,23,medium,0.6114,560.85,low,683,0.0,0.0,0.4677,0.463,28,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,68,32.34,3,0.245467,0.208647,78.724948,0.718582,0
CALL-0008007,0,,2025-07-19,Promotion Inquiry,,gamed_metric,goodhart_burnout_bleed,C0007790,A0007790,REP00166,Elijah Rodriguez,NovaWireless,General Support,Call Center,27,medium,0.5968,524.74,normal,460,0.0,0.0,0.4445,0.5163,34,1.0,0.0,0.0,False,False,False,False,False,True,True,True,False,True,False,False,0.0,none,True,1,60.76,2,0.17026,0.212825,90.557629,0.231805,0
CALL-0008008,1,CALL-0008007,2025-07-21,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0007790,A0007790,REP00020,Jada Chen,NovaWireless,General Support,Call Center,33,high,0.6594,532.97,normal,410,0.0,0.0,0.5791,0.5802,43,1.0,0.0,0.0,False,False,False,False,False,True,True,True,False,False,False,False,0.0,none,True,1,60.76,2,0.17026,0.212825,90.47762900000001,0.231805,0
CALL-0008009,0,,2025-07-26,Account Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0006065,A0006065,REP00236,Penelope Clark,NovaWireless,General Support,Call Center,30,low,0.688,574.16,low,518,0.0,0.0,0.6302,0.4871,35,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,21.03,service_credit,True,4,44.95,0,0.113225,0.158515,76.952363,0.637341,0
CALL-0008010,0,,2025-07-07,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0002351,A0002351,REP00040,Samuel Gomez,NovaWireless,General Support,Call Center,45,medium,0.6428,545.82,normal,533,0.0,0.0,0.5387,0.5201,35,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,True,False,False,0.0,none,True,10,36.74,2,0.361972,0.452465,64.881575,0.590248,0
CALL-0008011,1,CALL-0008010,2025-07-29,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0002351,A0002351,REP00128,Danielle Brooks,NovaWireless,General Support,Call Center,39,medium,0.7733,557.64,high,634,0.0,0.0,0.8052,0.5403,41,1.0,0.0,0.0,False,False,False,False,False,True,False,True,True,True,False,False,0.0,none,True,10,36.74,2,0.361972,0.452465,64.801575,0.590248,0
CALL-0008012,1,CALL-0008010,2025-07-22,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0002351,A0002351,REP00097,Carter Stewart,NovaWireless,General Support,Call Center,22,low,0.6775,502.56,normal,356,0.0,0.0,0.6144,0.3142,42,1.0,0.0,0.0,False,False,True,False,False,True,True,True,False,True,False,False,0.0,none,True,10,36.74,2,0.361972,0.452465,64.721575,0.590248,0
CALL-0008013,0,,2025-07-27,Network Coverage,,clean,goodhart_burnout_bleed,C0001808,A0001808,REP00131,Eleanor Torres,NovaWireless,General Support,Call Center,29,medium,0.5089,547.4,normal,673,0.0,0.0,0.2588,0.4376,29,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,18,76.03,1,0.254728,0.254728,78.70789,0.830146,0
CALL-0008014,0,,2025-07-05,Billing Dispute,,clean,goodhart_burnout_bleed,C0002243,A0002243,REP00192,Grace Richardson,NovaWireless,General Support,Call Center,40,low,0.7966,526.06,low,436,0.0,0.0,0.8482,0.3575,29,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,14.48,courtesy,True,18,30.51,1,0.21109,0.21109,73.873759,0.617372,0
CALL-0008015,0,,2025-07-14,Network Coverage,,clean,goodhart_burnout_bleed,C0008174,A0008174,REP00075,Nathan Lopez,NovaWireless,General Support,Call Center,38,medium,0.6132,556.93,low,576,0.0,0.0,0.4767,0.5743,33,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,22,57.8,4,0.162617,0.162617,74.288405,0.308291,0
CALL-0008016,0,,2025-07-16,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0009623,A0009623,REP00013,Amelia Collins,NovaWireless,General Support,Call Center,31,medium,0.7042,530.45,normal,769,0.0,0.0,0.6623,0.3731,34,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,True,5.39,service_credit,True,69,87.26,4,0.259285,0.350035,62.136648,0.499784,0
CALL-0008017,1,CALL-0008016,2025-07-16,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0009623,A0009623,REP00097,Carter Stewart,NovaWireless,General Support,Call Center,22,low,0.6775,502.56,normal,698,0.0,0.0,0.6151,0.3137,43,1.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False,False,True,8.74,service_credit,True,69,87.26,4,0.259285,0.350035,62.096648,0.499784,0
CALL-0008018,0,,2025-07-10,Network Coverage,,clean,goodhart_burnout_bleed,C0008338,A0008338,REP00201,Alexa Murphy,NovaWireless,General Support,Call Center,38,medium,0.6597,533.08,normal,463,0.0,0.0,0.5729,0.5368,35,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,72.82,2,0.248047,0.248047,76.460665,0.877052,1
